year,state,state_code,region,crime_category,cases_reported,cases_solved,solve_rate,financial_loss_lakhs,population
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,2,0,25.9,17.19,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,2,0,37.7,12.6,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,7,1,25.9,101.13,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,2,0,38.3,10.24,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,3,0,21.7,7.06,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,2,0,20.0,15.77,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,9,1,21.9,49.53,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,2,0,28.5,12.01,615724
2020,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,15,6,41.3,660.73,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Financial Fraud,4,1,32.9,105.04,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,3,1,35.9,13.86,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,1,0,21.1,2.53,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,6,0,15.2,111.26,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,2,0,37.5,16.09,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,10,2,21.1,96.11,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,12,3,30.1,110.54,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,2,0,36.2,14.73,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,10,1,17.6,25.9,615724
2021,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,14,2,15.3,521.16,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Financial Fraud,4,1,36.2,123.92,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,15,6,41.7,107.29,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,4,0,21.1,18.33,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,2,0,29.8,14.97,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,5,2,43.6,8.61,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,8,2,35.9,42.47,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,3,0,15.8,27.86,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,1,0,40.6,5.48,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,16,3,21.9,26.49,615724
2022,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,12,3,25.9,197.93,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Financial Fraud,8,1,19.0,333.06,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,11,3,33.2,104.73,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,18,4,25.2,27.49,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,7,2,30.2,62.03,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,4,1,44.1,3.47,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,5,1,37.6,27.44,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,8,2,26.1,9.0,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,4,1,33.7,24.24,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,4,0,23.4,36.59,615724
2023,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,15,3,24.1,378.56,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Financial Fraud,4,1,29.2,94.61,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,6,2,40.3,16.11,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,24,3,15.2,160.5,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,8,1,21.1,360.44,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,5,2,40.8,6.14,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,15,2,18.2,78.06,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,5,1,33.3,15.56,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,3,1,36.5,18.46,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,11,2,24.7,8.15,615724
2024,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,15,5,37.5,219.96,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Financial Fraud,40,16,40.8,926.43,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Social Media Crimes,2,0,36.1,11.58,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Phishing/Vishing,4,1,40.6,13.97,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Ransomware Attacks,8,2,30.7,214.73,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Identity Theft,13,3,25.6,116.59,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cyber Stalking/Bullying,11,2,20.0,21.12,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Data Breach,4,1,32.3,26.98,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Hacking,4,0,20.8,16.85,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Online Child Exploitation,7,3,43.4,19.9,615724
2025,Dadra and Nagar Haveli and Daman and Diu,DD,West,Cryptocurrency Fraud,22,7,35.1,842.75,615724
2018,Delhi,DL,North,Online Financial Fraud,447,85,19.1,14127.85,32941000
2018,Delhi,DL,North,Social Media Crimes,1682,411,24.4,1677.48,32941000
2018,Delhi,DL,North,Phishing/Vishing,1112,483,43.5,7332.7,32941000
2018,Delhi,DL,North,Ransomware Attacks,679,280,41.3,24051.89,32941000
2018,Delhi,DL,North,Identity Theft,1239,318,25.7,6654.09,32941000
2018,Delhi,DL,North,Cyber Stalking/Bullying,1335,470,35.3,12845.9,32941000
2018,Delhi,DL,North,Data Breach,1198,270,22.6,10557.11,32941000
2018,Delhi,DL,North,Hacking,544,232,42.7,3736.71,32941000
2018,Delhi,DL,North,Online Child Exploitation,218,93,42.9,933.01,32941000
2018,Delhi,DL,North,Cryptocurrency Fraud,1041,453,43.6,38126.86,32941000
2019,Delhi,DL,North,Online Financial Fraud,578,150,26.1,21435.86,32941000
2019,Delhi,DL,North,Social Media Crimes,1116,180,16.2,4654.78,32941000
2019,Delhi,DL,North,Phishing/Vishing,547,148,27.2,1140.47,32941000
2019,Delhi,DL,North,Ransomware Attacks,199,31,15.7,2189.43,32941000
2019,Delhi,DL,North,Identity Theft,1670,578,34.6,13563.31,32941000
2019,Delhi,DL,North,Cyber Stalking/Bullying,362,161,44.6,1372.14,32941000
2019,Delhi,DL,North,Data Breach,146,48,33.0,1372.82,32941000
2019,Delhi,DL,North,Hacking,939,187,20.0,6871.26,32941000
2019,Delhi,DL,North,Online Child Exploitation,1813,682,37.6,2438.97,32941000
2019,Delhi,DL,North,Cryptocurrency Fraud,955,389,40.8,39718.19,32941000
2020,Delhi,DL,North,Online Financial Fraud,1311,450,34.4,62765.66,32941000
2020,Delhi,DL,North,Social Media Crimes,115,44,38.8,101.21,32941000
2020,Delhi,DL,North,Phishing/Vishing,995,248,25.0,4945.32,32941000
2020,Delhi,DL,North,Ransomware Attacks,2008,490,24.4,73308.95,32941000
2020,Delhi,DL,North,Identity Theft,62,24,39.8,461.76,32941000
2020,Delhi,DL,North,Cyber Stalking/Bullying,2135,953,44.7,6595.45,32941000
2020,Delhi,DL,North,Data Breach,454,187,41.2,3533.44,32941000
2020,Delhi,DL,North,Hacking,261,67,25.9,1950.76,32941000
2020,Delhi,DL,North,Online Child Exploitation,2121,384,18.1,16965.18,32941000
2020,Delhi,DL,North,Cryptocurrency Fraud,1008,312,31.0,18298.28,32941000
2021,Delhi,DL,North,Online Financial Fraud,379,145,38.3,6809.39,32941000
2021,Delhi,DL,North,Social Media Crimes,1728,427,24.7,12008.47,32941000
2021,Delhi,DL,North,Phishing/Vishing,2288,729,31.9,4670.22,32941000
2021,Delhi,DL,North,Ransomware Attacks,1311,318,24.3,59649.51,32941000
2021,Delhi,DL,North,Identity Theft,838,298,35.6,8268.34,32941000
2021,Delhi,DL,North,Cyber Stalking/Bullying,3155,1199,38.0,29810.83,32941000
2021,Delhi,DL,North,Data Breach,2927,628,21.5,22915.79,32941000
2021,Delhi,DL,North,Hacking,304,47,15.6,2089.15,32941000
2021,Delhi,DL,North,Online Child Exploitation,861,250,29.1,3266.82,32941000
2021,Delhi,DL,North,Cryptocurrency Fraud,2470,1009,40.9,107301.85,32941000
2022,Delhi,DL,North,Online Financial Fraud,285,104,36.5,13527.1,32941000
2022,Delhi,DL,North,Social Media Crimes,3372,1207,35.8,31810.82,32941000
2022,Delhi,DL,North,Phishing/Vishing,1815,574,31.6,11256.77,32941000
2022,Delhi,DL,North,Ransomware Attacks,1242,550,44.3,42098.6,32941000
2022,Delhi,DL,North,Identity Theft,477,75,15.9,3518.41,32941000
2022,Delhi,DL,North,Cyber Stalking/Bullying,2475,1043,42.2,19943.58,32941000
2022,Delhi,DL,North,Data Breach,734,238,32.5,5048.0,32941000
2022,Delhi,DL,North,Hacking,3048,1362,44.7,4149.21,32941000
2022,Delhi,DL,North,Online Child Exploitation,1323,463,35.0,4223.38,32941000
2022,Delhi,DL,North,Cryptocurrency Fraud,335,114,34.2,10834.93,32941000
2023,Delhi,DL,North,Online Financial Fraud,2742,1099,40.1,44402.43,32941000
2023,Delhi,DL,North,Social Media Crimes,588,164,28.0,4025.08,32941000
2023,Delhi,DL,North,Phishing/Vishing,1259,351,27.9,5907.52,32941000
2023,Delhi,DL,North,Ransomware Attacks,3623,614,17.0,83564.35,32941000
2023,Delhi,DL,North,Identity Theft,1194,453,37.9,10977.85,32941000
2023,Delhi,DL,North,Cyber Stalking/Bullying,520,142,27.4,2352.51,32941000
2023,Delhi,DL,North,Data Breach,1029,371,36.1,9730.57,32941000
2023,Delhi,DL,North,Hacking,3140,722,23.0,14699.5,32941000
2023,Delhi,DL,North,Online Child Exploitation,2592,1007,38.9,16309.09,32941000
2023,Delhi,DL,North,Cryptocurrency Fraud,995,182,18.3,33081.73,32941000
2024,Delhi,DL,North,Online Financial Fraud,4544,1053,23.2,84600.2,32941000
2024,Delhi,DL,North,Social Media Crimes,937,312,33.4,4370.32,32941000
2024,Delhi,DL,North,Phishing/Vishing,1107,407,36.8,9964.83,32941000
2024,Delhi,DL,North,Ransomware Attacks,632,222,35.2,8975.03,32941000
2024,Delhi,DL,North,Identity Theft,1670,717,43.0,5031.18,32941000
2024,Delhi,DL,North,Cyber Stalking/Bullying,632,123,19.5,856.16,32941000
2024,Delhi,DL,North,Data Breach,566,180,31.9,894.7,32941000
2024,Delhi,DL,North,Hacking,3190,611,19.2,10687.42,32941000
2024,Delhi,DL,North,Online Child Exploitation,2681,628,23.4,16730.18,32941000
2024,Delhi,DL,North,Cryptocurrency Fraud,3823,1510,39.5,150093.79,32941000
2025,Delhi,DL,North,Online Financial Fraud,1451,268,18.5,8763.76,32941000
2025,Delhi,DL,North,Social Media Crimes,1492,246,16.5,14271.66,32941000
2025,Delhi,DL,North,Phishing/Vishing,2202,424,19.3,15921.66,32941000
2025,Delhi,DL,North,Ransomware Attacks,5495,936,17.0,54220.35,32941000
2025,Delhi,DL,North,Identity Theft,1169,353,30.3,5747.12,32941000
2025,Delhi,DL,North,Cyber Stalking/Bullying,5265,2292,43.5,49890.81,32941000
2025,Delhi,DL,North,Data Breach,2382,914,38.4,14815.96,32941000
2025,Delhi,DL,North,Hacking,663,189,28.6,2574.89,32941000
2025,Delhi,DL,North,Online Child Exploitation,1617,701,43.4,10070.08,32941000
2025,Delhi,DL,North,Cryptocurrency Fraud,492,159,32.4,7594.29,32941000
2018,Jammu and Kashmir,JK,North,Online Financial Fraud,43,18,43.5,2046.11,14999000
2018,Jammu and Kashmir,JK,North,Social Media Crimes,23,4,19.3,50.24,14999000
2018,Jammu and Kashmir,JK,North,Phishing/Vishing,49,20,40.9,207.33,14999000
2018,Jammu and Kashmir,JK,North,Ransomware Attacks,47,7,15.1,814.24,14999000
2018,Jammu and Kashmir,JK,North,Identity Theft,64,21,32.9,517.95,14999000
2018,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,66,12,19.0,102.31,14999000
2018,Jammu and Kashmir,JK,North,Data Breach,18,7,42.7,137.45,14999000
2018,Jammu and Kashmir,JK,North,Hacking,44,14,32.7,343.52,14999000
2018,Jammu and Kashmir,JK,North,Online Child Exploitation,114,31,27.9,878.41,14999000
2018,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,108,28,26.2,1726.3,14999000
2019,Jammu and Kashmir,JK,North,Online Financial Fraud,45,15,34.6,1464.46,14999000
2019,Jammu and Kashmir,JK,North,Social Media Crimes,96,37,38.6,279.54,14999000
2019,Jammu and Kashmir,JK,North,Phishing/Vishing,33,12,37.9,232.18,14999000
2019,Jammu and Kashmir,JK,North,Ransomware Attacks,165,40,24.7,4875.25,14999000
2019,Jammu and Kashmir,JK,North,Identity Theft,43,8,19.4,206.37,14999000
2019,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,43,17,41.4,193.56,14999000
2019,Jammu and Kashmir,JK,North,Data Breach,16,6,40.2,97.72,14999000
2019,Jammu and Kashmir,JK,North,Hacking,20,4,20.8,120.41,14999000
2019,Jammu and Kashmir,JK,North,Online Child Exploitation,112,33,30.2,480.15,14999000
2019,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,51,9,18.6,1211.35,14999000
2020,Jammu and Kashmir,JK,North,Online Financial Fraud,54,15,28.9,2256.52,14999000
2020,Jammu and Kashmir,JK,North,Social Media Crimes,9,2,30.2,46.89,14999000
2020,Jammu and Kashmir,JK,North,Phishing/Vishing,29,12,42.9,259.69,14999000
2020,Jammu and Kashmir,JK,North,Ransomware Attacks,64,24,38.6,1173.22,14999000
2020,Jammu and Kashmir,JK,North,Identity Theft,158,49,31.4,415.07,14999000
2020,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,57,16,28.3,290.7,14999000
2020,Jammu and Kashmir,JK,North,Data Breach,91,36,39.9,820.12,14999000
2020,Jammu and Kashmir,JK,North,Hacking,69,18,27.4,46.11,14999000
2020,Jammu and Kashmir,JK,North,Online Child Exploitation,31,12,40.9,66.83,14999000
2020,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,79,26,33.7,483.77,14999000
2021,Jammu and Kashmir,JK,North,Online Financial Fraud,67,24,36.8,1283.15,14999000
2021,Jammu and Kashmir,JK,North,Social Media Crimes,35,13,39.9,218.14,14999000
2021,Jammu and Kashmir,JK,North,Phishing/Vishing,57,15,26.7,330.46,14999000
2021,Jammu and Kashmir,JK,North,Ransomware Attacks,112,36,32.3,1394.3,14999000
2021,Jammu and Kashmir,JK,North,Identity Theft,179,48,27.1,673.5,14999000
2021,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,25,6,27.0,193.26,14999000
2021,Jammu and Kashmir,JK,North,Data Breach,30,8,29.5,282.99,14999000
2021,Jammu and Kashmir,JK,North,Hacking,125,29,23.8,556.15,14999000
2021,Jammu and Kashmir,JK,North,Online Child Exploitation,237,91,38.6,1347.87,14999000
2021,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,47,14,31.4,347.81,14999000
2022,Jammu and Kashmir,JK,North,Online Financial Fraud,165,58,35.6,957.75,14999000
2022,Jammu and Kashmir,JK,North,Social Media Crimes,75,16,21.5,87.0,14999000
2022,Jammu and Kashmir,JK,North,Phishing/Vishing,228,73,32.1,1752.53,14999000
2022,Jammu and Kashmir,JK,North,Ransomware Attacks,113,20,18.3,4827.95,14999000
2022,Jammu and Kashmir,JK,North,Identity Theft,30,9,31.7,211.64,14999000
2022,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,32,14,44.1,41.44,14999000
2022,Jammu and Kashmir,JK,North,Data Breach,76,31,42.0,129.05,14999000
2022,Jammu and Kashmir,JK,North,Hacking,203,54,26.8,1743.5,14999000
2022,Jammu and Kashmir,JK,North,Online Child Exploitation,41,17,42.2,217.73,14999000
2022,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,76,24,32.8,2801.86,14999000
2023,Jammu and Kashmir,JK,North,Online Financial Fraud,100,15,15.1,2729.57,14999000
2023,Jammu and Kashmir,JK,North,Social Media Crimes,72,12,18.0,551.99,14999000
2023,Jammu and Kashmir,JK,North,Phishing/Vishing,111,25,23.3,523.32,14999000
2023,Jammu and Kashmir,JK,North,Ransomware Attacks,156,27,17.6,2792.35,14999000
2023,Jammu and Kashmir,JK,North,Identity Theft,133,51,38.4,258.03,14999000
2023,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,183,62,34.4,1686.44,14999000
2023,Jammu and Kashmir,JK,North,Data Breach,100,35,35.4,820.47,14999000
2023,Jammu and Kashmir,JK,North,Hacking,69,12,18.3,198.85,14999000
2023,Jammu and Kashmir,JK,North,Online Child Exploitation,186,77,41.8,1356.59,14999000
2023,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,210,71,34.2,7322.6,14999000
2024,Jammu and Kashmir,JK,North,Online Financial Fraud,87,17,20.0,565.73,14999000
2024,Jammu and Kashmir,JK,North,Social Media Crimes,177,47,26.6,1607.83,14999000
2024,Jammu and Kashmir,JK,North,Phishing/Vishing,228,50,22.2,561.31,14999000
2024,Jammu and Kashmir,JK,North,Ransomware Attacks,34,14,44.1,208.26,14999000
2024,Jammu and Kashmir,JK,North,Identity Theft,45,17,38.6,159.89,14999000
2024,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,40,6,16.1,368.76,14999000
2024,Jammu and Kashmir,JK,North,Data Breach,113,21,19.2,648.84,14999000
2024,Jammu and Kashmir,JK,North,Hacking,233,54,23.2,260.8,14999000
2024,Jammu and Kashmir,JK,North,Online Child Exploitation,80,13,16.5,127.82,14999000
2024,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,256,43,17.1,10041.63,14999000
2025,Jammu and Kashmir,JK,North,Online Financial Fraud,85,33,39.4,1798.91,14999000
2025,Jammu and Kashmir,JK,North,Social Media Crimes,223,72,32.4,268.19,14999000
2025,Jammu and Kashmir,JK,North,Phishing/Vishing,119,24,20.2,1065.3,14999000
2025,Jammu and Kashmir,JK,North,Ransomware Attacks,101,33,33.3,4824.04,14999000
2025,Jammu and Kashmir,JK,North,Identity Theft,224,100,45.0,903.32,14999000
2025,Jammu and Kashmir,JK,North,Cyber Stalking/Bullying,101,24,24.0,874.09,14999000
2025,Jammu and Kashmir,JK,North,Data Breach,108,48,45.0,700.01,14999000
2025,Jammu and Kashmir,JK,North,Hacking,313,121,38.9,2481.02,14999000
2025,Jammu and Kashmir,JK,North,Online Child Exploitation,106,27,25.7,631.29,14999000
2025,Jammu and Kashmir,JK,North,Cryptocurrency Fraud,70,27,40.0,2517.56,14999000
2018,Ladakh,LA,North,Hacking,1,0,42.8,2.98,290492
2018,Ladakh,LA,North,Cryptocurrency Fraud,2,0,25.0,51.78,290492
2019,Ladakh,LA,North,Ransomware Attacks,1,0,27.3,13.66,290492
2019,Ladakh,LA,North,Data Breach,2,0,37.4,3.41,290492
2019,Ladakh,LA,North,Cryptocurrency Fraud,3,0,18.1,110.87,290492
2020,Ladakh,LA,North,Phishing/Vishing,2,0,32.0,5.73,290492
2020,Ladakh,LA,North,Ransomware Attacks,1,0,28.0,33.53,290492
2020,Ladakh,LA,North,Cryptocurrency Fraud,3,0,22.7,22.04,290492
2021,Ladakh,LA,North,Online Financial Fraud,1,0,15.2,49.64,290492
2021,Ladakh,LA,North,Ransomware Attacks,1,0,20.5,26.16,290492
2021,Ladakh,LA,North,Cyber Stalking/Bullying,1,0,41.2,2.64,290492
2021,Ladakh,LA,North,Hacking,2,0,29.3,3.52,290492
2021,Ladakh,LA,North,Online Child Exploitation,1,0,26.9,2.18,290492
2021,Ladakh,LA,North,Cryptocurrency Fraud,4,1,25.9,87.22,290492
2022,Ladakh,LA,North,Online Financial Fraud,2,0,16.3,50.86,290492
2022,Ladakh,LA,North,Social Media Crimes,1,0,39.0,7.83,290492
2022,Ladakh,LA,North,Phishing/Vishing,1,0,42.6,5.57,290492
2022,Ladakh,LA,North,Ransomware Attacks,1,0,18.0,31.49,290492
2022,Ladakh,LA,North,Identity Theft,3,1,38.4,4.16,290492
2022,Ladakh,LA,North,Cyber Stalking/Bullying,1,0,20.2,0.62,290492
2022,Ladakh,LA,North,Data Breach,1,0,32.8,8.92,290492
2022,Ladakh,LA,North,Hacking,7,2,35.1,68.81,290492
2023,Ladakh,LA,North,Online Financial Fraud,2,0,43.1,82.28,290492
2023,Ladakh,LA,North,Ransomware Attacks,1,0,27.8,33.57,290492
2023,Ladakh,LA,North,Identity Theft,2,0,40.7,10.32,290492
2023,Ladakh,LA,North,Cyber Stalking/Bullying,2,0,21.5,4.22,290492
2023,Ladakh,LA,North,Hacking,1,0,15.0,7.32,290492
2023,Ladakh,LA,North,Online Child Exploitation,3,0,18.3,8.45,290492
2023,Ladakh,LA,North,Cryptocurrency Fraud,2,0,23.9,60.43,290492
2024,Ladakh,LA,North,Phishing/Vishing,2,0,42.4,19.79,290492
2024,Ladakh,LA,North,Ransomware Attacks,3,1,41.2,149.7,290492
2024,Ladakh,LA,North,Identity Theft,4,0,22.3,34.01,290492
2024,Ladakh,LA,North,Cyber Stalking/Bullying,8,3,39.7,21.55,290492
2024,Ladakh,LA,North,Data Breach,1,0,18.0,9.8,290492
2024,Ladakh,LA,North,Online Child Exploitation,1,0,23.9,8.77,290492
2025,Ladakh,LA,North,Online Financial Fraud,4,1,36.7,198.81,290492
2025,Ladakh,LA,North,Phishing/Vishing,2,0,18.9,1.94,290492
2025,Ladakh,LA,North,Identity Theft,2,0,35.8,16.81,290492
2025,Ladakh,LA,North,Cyber Stalking/Bullying,2,0,40.4,13.89,290492
2025,Ladakh,LA,North,Data Breach,1,0,43.6,5.35,290492
2025,Ladakh,LA,North,Hacking,4,1,42.4,38.78,290492
2025,Ladakh,LA,North,Online Child Exploitation,2,0,40.4,6.89,290492
2022,Lakshadweep,LD,Islands,Online Financial Fraud,1,0,33.4,29.72,68000
2022,Lakshadweep,LD,Islands,Data Breach,1,0,23.2,2.82,68000
2023,Lakshadweep,LD,Islands,Social Media Crimes,1,0,17.3,4.99,68000
2024,Lakshadweep,LD,Islands,Cyber Stalking/Bullying,1,0,33.0,9.63,68000
2024,Lakshadweep,LD,Islands,Cryptocurrency Fraud,1,0,35.1,12.88,68000
2025,Lakshadweep,LD,Islands,Identity Theft,1,0,33.4,8.68,68000
2025,Lakshadweep,LD,Islands,Cyber Stalking/Bullying,1,0,37.6,5.76,68000
2025,Lakshadweep,LD,Islands,Cryptocurrency Fraud,2,0,25.9,42.85,68000
2018,Puducherry,PY,South,Online Financial Fraud,9,1,19.8,163.6,1413542
2018,Puducherry,PY,South,Social Media Crimes,11,3,35.4,38.47,1413542
2018,Puducherry,PY,South,Phishing/Vishing,8,3,38.8,13.91,1413542
2018,Puducherry,PY,South,Ransomware Attacks,6,2,37.9,48.45,1413542
